tstp,CO
2018/11/14,0.39
2018/11/14,0.38
2018/11/14,0.38
2018/11/14,0.29
2018/11/15,0.29
2018/11/15,0.24
2018/11/15,0.23
2018/11/15,0.29
2018/11/15,0.29
2018/11/15,0.3
2018/11/15,0.34
2018/11/15,0.56
2018/11/15,0.59
2018/11/15,0.32
2018/11/15,0.3
2018/11/15,0.35
2018/11/15,0.35
2018/11/15,0.27
2018/11/15,0.27
2018/11/15,0.24
2018/11/15,0.25
2018/11/15,0.3
2018/11/15,0.28
2018/11/15,0.28
2018/11/15,0.33
2018/11/15,0.36
2018/11/15,0.46
2018/11/15,0.57
2018/11/16,0.58
2018/11/16,0.47
2018/11/16,0.48
2018/11/16,0.54
2018/11/16,0.54
2018/11/16,0.55
2018/11/16,0.7
2018/11/16,0.96
2018/11/16,0.92
2018/11/16,0.67
2018/11/16,0.55
2018/11/16,0.36
2018/11/16,0.34
2018/11/16,0.32
2018/11/16,0.24
2018/11/16,0.22
2018/11/16,0.25
2018/11/16,0.34
2018/11/16,0.41
2018/11/16,0.38
2018/11/16,0.35
2018/11/16,0.39
2018/11/16,0.38
2018/11/16,0.34
2018/11/17,0.32
2018/11/17,0.28
2018/11/17,0.28
2018/11/17,0.27
2018/11/17,0.28
2018/11/17,0.27
2018/11/17,0.28
2018/11/17,0.3
2018/11/17,0.3
2018/11/17,0.31
2018/11/17,0.3
2018/11/17,0.27
2018/11/17,0.26
2018/11/17,0.27
2018/11/17,0.33
2018/11/17,0.32
2018/11/17,0.3
2018/11/17,0.32
2018/11/17,0.37
2018/11/17,0.37
2018/11/17,0.35
2018/11/17,0.37
2018/11/17,0.36
2018/11/17,0.27
2018/11/18,0.25
2018/11/18,0.26
2018/11/18,0.29
2018/11/18,0.3
2018/11/18,0.28
2018/11/18,0.28
2018/11/18,0.28
2018/11/18,0.45
2018/11/18,0.36
2018/11/18,0.25
2018/11/18,0.26
2018/11/18,0.28
2018/11/18,0.26
2018/11/18,0.25
2018/11/18,0.22
2018/11/18,0.25
2018/11/18,0.26
2018/11/18,0.3
2018/11/18,0.3
2018/11/18,0.29
2018/11/18,0.28
2018/11/18,0.31
2018/11/18,0.33
2018/11/18,0.33
2018/11/19,0.3
2018/11/19,0.25
2018/11/19,0.24
2018/11/19,0.19
2018/11/19,0.18
2018/11/19,0.19
2018/11/19,0.23
2018/11/19,0.29
2018/11/19,0.27
2018/11/19,0.24
2018/11/19,0.27
2018/11/19,0.3
2018/11/19,0.26
2018/11/19,0.23
2018/11/19,0.23
2018/11/19,0.25
2018/11/19,0.27
2018/11/19,0.32
2018/11/19,0.33
2018/11/19,0.33
2018/11/19,0.36
2018/11/19,0.38
2018/11/19,0.39
2018/11/19,0.38
2018/11/20,0.37
2018/11/20,0.37
2018/11/20,0.37
2018/11/20,0.32
2018/11/20,0.3
2018/11/20,0.31
2018/11/20,0.38
2018/11/20,0.54
2018/11/20,0.58
2018/11/20,0.6
2018/11/20,0.53
2018/11/20,0.41
2018/11/20,0.45
2018/11/20,0.43
2018/11/20,0.47
2018/11/20,0.48
2018/11/20,0.49
2018/11/20,0.54
2018/11/20,0.87
2018/11/20,1.21
2018/11/20,1.15
2018/11/20,0.92
2018/11/20,0.69
2018/11/20,0.76
2018/11/21,0.67
2018/11/21,0.68
2018/11/21,0.66
2018/11/21,0.62
2018/11/21,0.49
2018/11/21,0.44
2018/11/21,0.47
2018/11/21,0.64
2018/11/21,0.68
2018/11/21,0.76
2018/11/21,0.56
2018/11/21,0.42
2018/11/21,0.33
2018/11/21,0.27
2018/11/21,0.28
2018/11/21,0.29
2018/11/21,0.32
2018/11/21,0.53
2018/11/21,0.74
2018/11/21,0.64
2018/11/21,0.57
2018/11/21,0.42
2018/11/21,0.41
2018/11/21,0.47
2018/11/22,0.43
2018/11/22,0.31
2018/11/22,0.27
2018/11/22,0.3
2018/11/22,0.38
2018/11/22,0.44
2018/11/22,0.46
2018/11/22,0.45
2018/11/22,0.42
2018/11/22,0.43
2018/11/22,0.48
2018/11/22,0.41
2018/11/22,0.38
2018/11/22,0.34
2018/11/22,0.35
2018/11/22,0.35
2018/11/22,0.36
2018/11/22,0.36
2018/11/22,0.32
2018/11/22,0.28
2018/11/22,0.3
2018/11/22,0.26
2018/11/22,0.22
2018/11/22,0.21
2018/11/23,0.21
2018/11/23,0.2
2018/11/23,0.2
2018/11/23,0.19
2018/11/23,0.19
2018/11/23,0.19
2018/11/23,0.24
2018/11/23,0.34
2018/11/23,0.3
2018/11/23,0.23
2018/11/23,0.25
2018/11/23,0.27
2018/11/23,0.25
2018/11/23,0.24
2018/11/23,0.24
2018/11/23,0.24
2018/11/23,0.25
2018/11/23,0.28
2018/11/23,0.3
2018/11/23,0.29
2018/11/23,0.32
2018/11/23,0.35
2018/11/23,0.35
2018/11/23,0.36
2018/11/24,0.43
2018/11/24,0.52
2018/11/24,0.65
2018/11/24,0.65
2018/11/24,0.41
2018/11/24,0.34
2018/11/24,0.47
2018/11/24,0.48
2018/11/24,0.6
2018/11/24,0.55
2018/11/24,0.37
2018/11/24,0.33
2018/11/24,0.3
2018/11/24,0.24
2018/11/24,0.18
2018/11/24,0.2
2018/11/24,0.24
2018/11/24,0.38
2018/11/24,0.8
2018/11/24,0.86
2018/11/24,0.83
2018/11/24,0.89
2018/11/24,0.92
2018/11/24,1.09
2018/11/25,1.11
2018/11/25,0.67
2018/11/25,0.7
2018/11/25,0.63
2018/11/25,0.66
2018/11/25,0.63
2018/11/25,0.59
2018/11/25,0.6
2018/11/25,0.39
2018/11/25,0.35
2018/11/25,0.32
2018/11/25,0.72
2018/11/25,0.43
2018/11/25,0.41
2018/11/25,0.4
2018/11/25,0.29
2018/11/25,0.55
2018/11/25,0.4
2018/11/25,0.32
2018/11/25,0.29
2018/11/25,0.29
2018/11/25,0.22
2018/11/25,0.3
2018/11/25,0.37
2018/11/26,0.34
2018/11/26,0.36
2018/11/26,0.28
2018/11/26,0.18
2018/11/26,0.18
2018/11/26,0.2
2018/11/26,0.3
2018/11/26,0.63
2018/11/26,0.86
2018/11/26,0.86
2018/11/26,0.2
2018/11/26,0.17
2018/11/26,0.22
2018/11/26,0.28
2018/11/26,0.22
2018/11/26,0.21
2018/11/26,0.26
2018/11/26,0.46
2018/11/26,0.48
2018/11/26,0.34
2018/11/26,0.35
2018/11/26,0.31
2018/11/26,0.3
2018/11/26,0.21
2018/11/27,0.17
2018/11/27,0.16
2018/11/27,0.14
2018/11/27,0.14
2018/11/27,0.14
2018/11/27,0.16
2018/11/27,0.21
2018/11/27,0.25
2018/11/27,0.25
2018/11/27,0.24
2018/11/27,0.22
2018/11/27,0.22
2018/11/27,0.24
2018/11/27,0.22
2018/11/27,0.21
2018/11/27,0.21
2018/11/27,0.26
2018/11/27,0.31
2018/11/27,0.28
2018/11/27,0.3
2018/11/27,0.24
2018/11/27,0.23
2018/11/27,0.2
2018/11/27,0.17
2018/11/28,0.16
2018/11/28,0.2
2018/11/28,0.19
2018/11/28,0.18
2018/11/28,0.2
2018/11/28,0.22
2018/11/28,0.31
2018/11/28,0.7
2018/11/28,0.52
2018/11/28,0.29
2018/11/28,0.29
2018/11/28,0.31
2018/11/28,0.28
2018/11/28,0.29
2018/11/28,0.29
2018/11/28,0.34
2018/11/28,0.31
2018/11/28,0.38
2018/11/28,0.39
2018/11/28,0.36
2018/11/28,0.33
2018/11/28,0.3
2018/11/28,0.31
2018/11/28,0.28
2018/11/29,0.28
2018/11/29,0.22
2018/11/29,0.21
2018/11/29,0.2
2018/11/29,0.2
2018/11/29,0.2
2018/11/29,0.23
2018/11/29,0.28
2018/11/29,0.27
2018/11/29,0.26
2018/11/29,0.28
2018/11/29,0.27
2018/11/29,0.28
2018/11/29,0.29
2018/11/29,0.26
2018/11/29,0.27
2018/11/29,0.31
2018/11/29,0.39
2018/11/29,0.48
2018/11/29,0.46
2018/11/29,0.44
2018/11/29,0.5
2018/11/29,0.46
2018/11/29,0.47
2018/11/30,0.46
2018/11/30,0.54
2018/11/30,0.63
2018/11/30,0.63
2018/11/30,0.6
2018/11/30,0.53
2018/11/30,0.63
2018/11/30,1.35
2018/11/30,0.92
2018/11/30,0.67
2018/11/30,0.43
2018/11/30,0.42
2018/11/30,0.6
2018/11/30,0.61
2018/11/30,0.43
2018/11/30,0.46
2018/11/30,0.52
2018/11/30,0.57
2018/11/30,0.91
2018/11/30,1.18
2018/11/30,1.05
2018/11/30,1.55
2018/11/30,1
2018/11/30,0.72
2018/12/1,0.78
2018/12/1,0.55
2018/12/1,0.48
2018/12/1,0.4
2018/12/1,0.4
2018/12/1,0.39
2018/12/1,0.44
2018/12/1,0.62
2018/12/1,0.34
2018/12/1,0.34
2018/12/1,0.28
2018/12/1,0.25
2018/12/1,0.24
2018/12/1,0.27
2018/12/1,0.32
2018/12/1,0.32
2018/12/1,0.3
2018/12/1,0.36
2018/12/1,0.39
2018/12/1,0.46
2018/12/1,0.46
2018/12/1,0.52
2018/12/1,0.5
2018/12/1,0.54
2018/12/2,0.74
2018/12/2,0.78
2018/12/2,0.97
2018/12/2,0.73
2018/12/2,0.79
2018/12/2,0.74
2018/12/2,0.7
2018/12/2,0.73
2018/12/2,0.39
2018/12/2,0.44
2018/12/2,0.4
2018/12/2,0.59
2018/12/2,0.67
2018/12/2,0.38
2018/12/2,0.37
2018/12/2,0.4
2018/12/2,0.33
2018/12/2,0.35
2018/12/2,0.37
2018/12/2,0.39
2018/12/2,0.33
2018/12/2,0.37
2018/12/2,0.38
2018/12/2,0.47
2018/12/3,0.49
2018/12/3,0.58
2018/12/3,0.55
2018/12/3,0.47
2018/12/3,0.32
2018/12/3,0.42
2018/12/3,0.53
2018/12/3,1.12
2018/12/3,0.88
2018/12/3,0.36
2018/12/3,0.36
2018/12/3,0.3
2018/12/3,0.23
2018/12/3,0.23
2018/12/3,0.2
2018/12/3,0.21
2018/12/3,0.27
2018/12/3,0.42
2018/12/3,0.56
2018/12/3,0.57
2018/12/3,0.34
2018/12/3,0.34
2018/12/3,0.3
2018/12/3,0.34
2018/12/4,0.31
2018/12/4,0.41
2018/12/4,0.35
2018/12/4,0.29
2018/12/4,0.25
2018/12/4,0.25
2018/12/4,0.28
2018/12/4,0.34
2018/12/4,0.33
2018/12/4,0.21
2018/12/4,0.17
2018/12/4,0.17
2018/12/4,0.16
2018/12/4,0.17
2018/12/4,0.17
2018/12/4,0.17
2018/12/4,0.24
2018/12/4,0.43
2018/12/4,0.61
2018/12/4,0.41
2018/12/4,0.36
2018/12/4,0.33
2018/12/4,0.4
2018/12/4,0.45
2018/12/5,0.43
2018/12/5,0.32
2018/12/5,0.39
2018/12/5,0.61
2018/12/5,0.57
2018/12/5,0.49
2018/12/5,0.45
2018/12/5,0.46
2018/12/5,0.43
2018/12/5,0.35
2018/12/5,0.38
2018/12/5,0.42
2018/12/5,0.4
2018/12/5,0.4
2018/12/5,0.37
2018/12/5,0.4
2018/12/5,0.39
2018/12/5,0.43
2018/12/5,0.45
2018/12/5,0.49
2018/12/5,0.48
2018/12/5,0.55
2018/12/5,0.56
2018/12/5,0.64
2018/12/6,0.57
2018/12/6,0.47
2018/12/6,0.41
2018/12/6,0.37
2018/12/6,0.36
2018/12/6,0.33
2018/12/6,0.35
2018/12/6,0.49
2018/12/6,0.56
2018/12/6,0.52
2018/12/6,0.44
2018/12/6,0.4
2018/12/6,0.34
2018/12/6,0.28
2018/12/6,0.3
2018/12/6,0.32
2018/12/6,0.33
2018/12/6,0.34
2018/12/6,0.38
2018/12/6,0.38
2018/12/6,0.42
2018/12/6,0.41
2018/12/6,0.35
2018/12/6,0.36
2018/12/7,0.35
2018/12/7,0.25
2018/12/7,0.21
2018/12/7,0.18
2018/12/7,0.2
2018/12/7,0.21
2018/12/7,0.24
2018/12/7,0.29
2018/12/7,0.27
2018/12/7,0.22
2018/12/7,0.24
2018/12/7,0.26
2018/12/7,0.26
2018/12/7,0.26
2018/12/7,0.24
2018/12/7,0.27
2018/12/7,0.3
2018/12/7,0.32
2018/12/7,0.33
2018/12/7,0.34
2018/12/7,0.35
2018/12/7,0.34
2018/12/7,0.33
2018/12/7,0.31
2018/12/8,0.3
2018/12/8,0.26
2018/12/8,0.23
2018/12/8,0.21
2018/12/8,0.19
2018/12/8,0.18
2018/12/8,0.19
2018/12/8,0.21
2018/12/8,0.21
2018/12/8,0.21
2018/12/8,0.22
2018/12/8,0.21
2018/12/8,0.21
2018/12/8,0.21
2018/12/8,0.22
2018/12/8,0.19
2018/12/8,0.23
2018/12/8,0.27
2018/12/8,0.24
2018/12/8,0.23
2018/12/8,0.24
2018/12/8,0.22
2018/12/8,0.19
2018/12/8,0.18
2018/12/9,0.16
2018/12/9,0.19
2018/12/9,0.17
2018/12/9,0.18
2018/12/9,0.17
2018/12/9,0.19
2018/12/9,0.2
2018/12/9,0.21
2018/12/9,0.22
2018/12/9,0.24
2018/12/9,0.25
2018/12/9,0.26
2018/12/9,0.23
2018/12/9,0.21
2018/12/9,0.23
2018/12/9,0.23
2018/12/9,0.26
2018/12/9,0.31
2018/12/9,0.25
2018/12/9,0.29
2018/12/9,0.3
2018/12/9,0.27
2018/12/9,0.27
2018/12/9,0.24
2018/12/10,0.25
2018/12/10,0.23
2018/12/10,0.23
2018/12/10,0.21
2018/12/10,0.22
2018/12/10,0.22
2018/12/10,0.23
2018/12/10,0.32
2018/12/10,0.31
2018/12/10,0.27
2018/12/10,0.29
2018/12/10,0.34
2018/12/10,0.31
2018/12/10,0.28
2018/12/10,0.25
2018/12/10,0.28
2018/12/10,0.32
2018/12/10,0.29
2018/12/10,0.34
2018/12/10,0.29
2018/12/10,0.3
2018/12/10,0.33
2018/12/10,0.3
2018/12/10,0.28
2018/12/11,0.27
2018/12/11,0.25
2018/12/11,0.28
2018/12/11,0.25
2018/12/11,0.25
2018/12/11,0.24
2018/12/11,0.29
2018/12/11,0.34
2018/12/11,0.31
2018/12/11,0.27
2018/12/11,0.27
2018/12/11,0.26
2018/12/11,0.25
2018/12/11,0.25
2018/12/11,0.27
2018/12/11,0.28
2018/12/11,0.3
2018/12/11,0.34
2018/12/11,0.33
2018/12/11,0.31
2018/12/11,0.29
2018/12/11,0.26
2018/12/11,0.24
2018/12/11,0.24
2018/12/12,0.23
2018/12/12,0.19
2018/12/12,0.21
2018/12/12,0.2
2018/12/12,0.21
2018/12/12,0.21
2018/12/12,0.23
2018/12/12,0.26
2018/12/12,0.25
2018/12/12,0.25
2018/12/12,0.27
2018/12/12,0.3
2018/12/12,0.33
2018/12/12,0.31
2018/12/12,0.34
2018/12/12,0.4
2018/12/12,0.44
2018/12/12,0.51
2018/12/12,0.57
2018/12/12,0.61
2018/12/12,0.59
2018/12/12,0.58
2018/12/12,0.56
2018/12/12,0.53
2018/12/13,0.52
2018/12/13,0.5
2018/12/13,0.48
2018/12/13,0.47
2018/12/13,0.47
2018/12/13,0.47
2018/12/13,0.48
2018/12/13,0.53
2018/12/13,0.49
2018/12/13,0.45
2018/12/13,0.41
2018/12/13,0.43
2018/12/13,0.39
2018/12/13,0.36
2018/12/13,0.33
2018/12/13,0.34
2018/12/13,0.34
2018/12/13,0.36
2018/12/13,0.37
2018/12/13,0.37
2018/12/13,0.36
2018/12/13,0.37
2018/12/13,0.37
2018/12/13,0.33
2018/12/14,0.3
2018/12/14,0.27
2018/12/14,0.26
2018/12/14,0.25
2018/12/14,0.25
2018/12/14,0.26
2018/12/14,0.26
2018/12/14,0.3
2018/12/14,0.31
2018/12/14,0.33
2018/12/14,0.35
2018/12/14,0.33
2018/12/14,0.3
2018/12/14,0.28
2018/12/14,0.28
2018/12/14,0.29
2018/12/14,0.31
2018/12/14,0.4
2018/12/14,0.4
2018/12/14,0.39
2018/12/14,0.35
2018/12/14,0.36
2018/12/14,0.36
2018/12/14,0.34
2018/12/15,0.3
2018/12/15,0.25
2018/12/15,0.3
2018/12/15,0.25
2018/12/15,0.24
2018/12/15,0.25
2018/12/15,0.28
2018/12/15,0.39
2018/12/15,0.38
2018/12/15,0.34
2018/12/15,0.38
2018/12/15,0.36
2018/12/15,0.34
2018/12/15,0.3
2018/12/15,0.25
2018/12/15,0.2
2018/12/15,0.23
2018/12/15,0.41
2018/12/15,0.38
2018/12/15,0.37
2018/12/15,0.52
2018/12/15,0.54
2018/12/15,0.56
2018/12/15,0.56
2018/12/16,0.62
2018/12/16,0.61
2018/12/16,0.39
2018/12/16,0.38
2018/12/16,0.38
2018/12/16,0.29
2018/12/16,0.28
2018/12/16,0.34
2018/12/16,0.38
2018/12/16,0.27
2018/12/16,0.29
2018/12/16,0.27
2018/12/16,0.22
2018/12/16,0.25
2018/12/16,0.28
2018/12/16,0.26
2018/12/16,0.32
2018/12/16,0.26
2018/12/16,0.29
2018/12/16,0.28
2018/12/16,0.28
2018/12/16,0.28
2018/12/16,0.28
2018/12/16,0.31
2018/12/17,0.34
2018/12/17,0.42
2018/12/17,0.45
2018/12/17,0.46
2018/12/17,0.45
2018/12/17,0.43
2018/12/17,0.43
2018/12/17,0.47
2018/12/17,0.46
2018/12/17,0.45
2018/12/17,0.48
2018/12/17,0.47
2018/12/17,0.44
2018/12/17,0.44
2018/12/17,0.46
2018/12/17,0.46
2018/12/17,0.46
2018/12/17,0.49
2018/12/17,0.5
2018/12/17,0.37
2018/12/17,0.25
2018/12/17,0.21
2018/12/17,0.18
2018/12/17,0.17
2018/12/18,0.17
2018/12/18,0.17
2018/12/18,0.18
2018/12/18,0.17
2018/12/18,0.17
2018/12/18,0.18
2018/12/18,0.23
2018/12/18,0.44
2018/12/18,0.46
2018/12/18,0.47
2018/12/18,0.31
2018/12/18,0.35
2018/12/18,0.39
2018/12/18,0.35
2018/12/18,0.28
2018/12/18,0.26
2018/12/18,0.27
2018/12/18,0.4
2018/12/18,0.55
2018/12/18,1.06
2018/12/18,1.21
2018/12/18,1.16
2018/12/18,1.66
2018/12/18,0.92
2018/12/19,0.85
2018/12/19,0.88
2018/12/19,0.75
2018/12/19,0.54
2018/12/19,0.46
2018/12/19,0.48
2018/12/19,0.48
2018/12/19,0.73
2018/12/19,0.71
2018/12/19,0.46
2018/12/19,0.47
2018/12/19,0.43
2018/12/19,0.39
2018/12/19,0.35
2018/12/19,0.35
2018/12/19,0.49
2018/12/19,0.5
2018/12/19,0.6
2018/12/19,0.74
2018/12/19,0.93
2018/12/19,0.84
2018/12/19,1.07
2018/12/19,1.22
2018/12/19,1.43
2018/12/20,1.23
2018/12/20,0.58
2018/12/20,0.44
2018/12/20,0.42
2018/12/20,0.3
2018/12/20,0.33
2018/12/20,0.44
2018/12/20,1.28
2018/12/20,1.19
2018/12/20,0.54
2018/12/20,0.47
2018/12/20,0.41
2018/12/20,0.36
2018/12/20,0.34
2018/12/20,0.29
2018/12/20,0.26
2018/12/20,0.3
2018/12/20,0.42
2018/12/20,0.47
2018/12/20,0.41
2018/12/20,0.48
2018/12/20,0.4
2018/12/20,0.51
2018/12/20,0.38
2018/12/21,0.53
2018/12/21,0.73
2018/12/21,0.72
2018/12/21,0.5
2018/12/21,0.41
2018/12/21,0.46
2018/12/21,0.57
2018/12/21,0.88
2018/12/21,0.97
2018/12/21,0.56
2018/12/21,0.56
2018/12/21,0.33
2018/12/21,0.26
2018/12/21,0.25
2018/12/21,0.23
2018/12/21,0.25
2018/12/21,0.26
2018/12/21,0.3
2018/12/21,0.33
2018/12/21,0.33
2018/12/21,0.38
2018/12/21,0.53
2018/12/21,0.75
2018/12/21,0.59
2018/12/22,0.58
2018/12/22,0.43
2018/12/22,0.37
2018/12/22,0.23
2018/12/22,0.23
2018/12/22,0.25
2018/12/22,0.3
2018/12/22,0.37
2018/12/22,0.38
2018/12/22,0.36
2018/12/22,0.35
2018/12/22,0.36
2018/12/22,0.38
2018/12/22,0.32
2018/12/22,0.3
2018/12/22,0.28
2018/12/22,0.33
2018/12/22,0.35
2018/12/22,0.39
2018/12/22,0.36
2018/12/22,0.36
2018/12/22,0.39
2018/12/22,0.39
2018/12/22,0.36
2018/12/23,0.35
2018/12/23,0.32
2018/12/23,0.3
2018/12/23,0.27
2018/12/23,0.27
2018/12/23,0.39
2018/12/23,0.32
2018/12/23,0.26
2018/12/23,0.22
2018/12/23,0.22
2018/12/23,0.26
2018/12/23,0.28
2018/12/23,0.33
2018/12/23,0.42
2018/12/23,0.49
2018/12/23,0.47
2018/12/23,0.43
2018/12/23,0.4
2018/12/23,0.41
2018/12/23,0.38
2018/12/23,0.37
2018/12/23,0.34
2018/12/23,0.32
2018/12/23,0.37
2018/12/24,0.35
2018/12/24,0.36
2018/12/24,0.34
2018/12/24,0.31
2018/12/24,0.3
2018/12/24,0.27
2018/12/24,0.26
2018/12/24,0.32
2018/12/24,0.32
2018/12/24,0.32
2018/12/24,0.32
2018/12/24,0.32
2018/12/24,0.28
2018/12/24,0.27
2018/12/24,0.27
2018/12/24,0.28
2018/12/24,0.3
2018/12/24,0.41
2018/12/24,0.44
2018/12/24,0.43
2018/12/24,0.4
2018/12/24,0.39
2018/12/24,0.4
2018/12/24,0.36
2018/12/25,0.33
2018/12/25,0.32
2018/12/25,0.32
2018/12/25,0.29
2018/12/25,0.27
2018/12/25,0.28
2018/12/25,0.34
2018/12/25,0.41
2018/12/25,0.36
2018/12/25,0.36
2018/12/25,0.36
2018/12/25,0.36
2018/12/25,0.26
2018/12/25,0.22
2018/12/25,0.21
2018/12/25,0.22
2018/12/25,0.24
2018/12/25,0.31
2018/12/25,0.3
2018/12/25,0.27
2018/12/25,0.25
2018/12/25,0.23
2018/12/25,0.21
2018/12/25,0.19
2018/12/26,0.18
2018/12/26,0.16
2018/12/26,0.17
2018/12/26,0.18
2018/12/26,0.17
2018/12/26,0.17
2018/12/26,0.19
2018/12/26,0.26
2018/12/26,0.24
2018/12/26,0.24
2018/12/26,0.27
2018/12/26,0.26
2018/12/26,0.22
2018/12/26,0.2
2018/12/26,0.2
2018/12/26,0.2
2018/12/26,0.22
2018/12/26,0.27
2018/12/26,0.26
2018/12/26,0.27
2018/12/26,0.29
2018/12/26,0.28
2018/12/26,0.27
2018/12/26,0.23
2018/12/27,0.2
2018/12/27,0.2
2018/12/27,0.2
2018/12/27,0.19
2018/12/27,0.18
2018/12/27,0.19
2018/12/27,0.21
2018/12/27,0.28
2018/12/27,0.28
2018/12/27,0.34
2018/12/27,0.35
2018/12/27,0.3
2018/12/27,0.3
2018/12/27,0.3
2018/12/27,0.29
2018/12/27,0.28
2018/12/27,0.26
2018/12/27,0.29
2018/12/27,0.28
2018/12/27,0.27
2018/12/27,0.28
2018/12/27,0.25
2018/12/27,0.25
2018/12/27,0.23
2018/12/28,0.22
2018/12/28,0.19
2018/12/28,0.18
2018/12/28,0.18
2018/12/28,0.18
2018/12/28,0.19
2018/12/28,0.2
2018/12/28,0.26
2018/12/28,0.24
2018/12/28,0.24
2018/12/28,0.25
2018/12/28,0.24
2018/12/28,0.24
2018/12/28,0.24
2018/12/28,0.26
2018/12/28,0.3
2018/12/28,0.33
2018/12/28,0.38
2018/12/28,0.37
2018/12/28,0.41
2018/12/28,0.39
2018/12/28,0.36
2018/12/28,0.35
2018/12/28,0.33
2018/12/29,0.32
2018/12/29,0.32
2018/12/29,0.3
2018/12/29,0.28
2018/12/29,0.27
2018/12/29,0.26
2018/12/29,0.26
2018/12/29,0.28
2018/12/29,0.27
2018/12/29,0.27
2018/12/29,0.29
2018/12/29,0.28
2018/12/29,0.29
2018/12/29,0.29
2018/12/29,0.29
2018/12/29,0.3
2018/12/29,0.32
2018/12/29,0.34
2018/12/29,0.33
2018/12/29,0.32
2018/12/29,0.28
2018/12/29,0.26
2018/12/29,0.25
2018/12/29,0.23
2018/12/30,0.2
2018/12/30,0.16
2018/12/30,0.16
2018/12/30,0.16
2018/12/30,0.16
2018/12/30,0.16
2018/12/30,0.17
2018/12/30,0.2
2018/12/30,0.2
2018/12/30,0.21
2018/12/30,0.22
2018/12/30,0.24
2018/12/30,0.23
2018/12/30,0.23
2018/12/30,0.28
2018/12/30,0.28
2018/12/30,0.28
2018/12/30,0.32
2018/12/30,0.33
2018/12/30,0.29
2018/12/30,0.27
2018/12/30,0.26
2018/12/30,0.28
2018/12/30,0.26
2018/12/31,0.22
2018/12/31,0.26
2018/12/31,0.26
2018/12/31,0.26
2018/12/31,0.25
2018/12/31,0.24
2018/12/31,0.25
2018/12/31,0.29
2018/12/31,0.28
2018/12/31,0.26
2018/12/31,0.27
2018/12/31,0.29
2018/12/31,0.27
2018/12/31,0.28
2018/12/31,0.29
2018/12/31,0.25
2018/12/31,0.25
2018/12/31,0.3
2018/12/31,0.33
2018/12/31,0.31
2018/12/31,0.35
2018/12/31,0.38
2018/12/31,0.37
2018/12/31,0.31
